"id","description","category","humidity_percents","energy_kcal","energy_kj","protein_g","lipid_g","cholesterol_mg","carbohydrate_g","fiber_g","ashes_g","calcium_mg","magnesium_mg","manganese_mg","phosphorus_mg","iron_mg","sodium_mg","potassium_mg","copper_mg","zinc_mg","retinol_mcg","re_mcg","rae_mcg","thiamine_mg","riboflavin_mg","pyridoxine_mg","niacin_mg","vitaminC_mg","saturated_g","monounsaturated_g","polyunsaturated_g","12:0_g","14:0_g","16:0_g","18:0_g","20:0_g","22:0_g","24:0_g","14:1_g","16:1_g","18:1_g","20:1_g","18:2 n-6_g","18:3 n-3_g","20:4_g","20:5_g","22:5_g","22:6_g","18:1t_g","18:2t_g","tryptophan_g","threonine_g","isoleucine_g","leucine_g","lysine_g","methionine_g","cystine_g","phenylalanine_g","tyrosine_g","valine_g","arginine_g","histidine_g","alanine_g","aspartic_g","glutamic_g","glycine_g","proline_g","serine_g"
44,"Milho, verde, cru","Cereais e derivados",63.5383333333333,138.166565,578.08890796,6.58958333333333,0.609,"NA",28.55575,3.918,0.707333333333333,1.61233333333333,32.575,0.118,112.705,0.411,1.11566666666667,184.822333333333,0.050333333333333,0.517666666666667,"NA",32,16,0.3,"Tr",0.04,"Tr","Tr",0.2,0.2,0.6,"","",0.16,0.01,"Tr","Tr","Tr","","Tr",0.23,"Tr",0.53,0.02,"","","","","","","","","","","","","","","","","","","","","","","",""
45,"Milho, verde, enlatado, drenado","Cereais e derivados",76.2233333333333,97.5648942028985,408.211517344927,3.22826086956522,2.35333333333333,"NA",17.1350724637681,4.64333333333333,1.06,2.16733333333333,20.3763333333333,0.093,61.3073333333333,0.585666666666667,260.3499,162.023333333333,0.045666666666667,0.498333333333333,"NA",48,24,"Tr",0.05,"Tr",3.73666666666667,1.74333333333333,0.6,0.8,0.9,"","",0.49,0.06,0.01,"","","","Tr",0.78,"Tr",0.88,0.03,"","","","","","","","","","","","","","","","","","","","","","","",""
46,"Mingau tradicional, pó","Cereais e derivados",8.14333333333333,373.421466666667,1562.39541653333,0.583333333333333,0.37,"NA",89.3366666666667,0.88,1.56666666666667,522.046666666667,4.28066666666667,"Tr",273.319,41.9913333333333,14.8553333333333,"Tr","Tr",15.2093333333333,1533.24333333333,"","",3.40666666666667,"Tr",3.11,19.3933333333333,"Tr",0.1,"Tr",0.1,"Tr","",0.12,0.01,"","","","","",0.05,"",0.13,0.01,"","","","","","","","","","","","","","","","","","","","","","","",""
47,"Pamonha, barra para cozimento, pré-cozida","Cereais e derivados",61.3073333333333,171.219111666667,716.380763213334,2.55208333333333,4.84966666666667,"NA",30.6849166666667,2.371,0.606,4.16433333333333,15.347,0.124666666666667,54.585,0.356666666666667,131.993,125.349333333333,0.034,0.423666666666667,"NA","","","Tr","Tr","Tr","Tr","Tr",0.5,0.7,1.4,"",0.01,0.37,0.12,0.01,0.01,0.01,"","",0.65,0.02,1.32,0.09,"","","","",0.07,0.04,"","","","","","","","","","","","","","","","","",""
48,"Pão, aveia, forma","Cereais e derivados",19.9166666666667,343.085366666667,1435.46917413333,12.35,5.69333333333333,"Tr",59.5666666666667,5.98,2.47333333333333,108.691,56.6803333333333,1.082,182.197666666667,4.732,605.763,210.083333333333,0.135666666666667,1.73066666666667,"Tr","","",0.086666666666667,0.03,0.083333333333333,"Tr","Tr",1.1,1,1.6,"Tr",0.01,0.62,0.4,0.01,0.01,"","",0.01,0.94,0.02,1.06,0.59,"","","","",0.11,0.01,"","","","","","","","","","","","","","","","","",""
49,"Pão, de soja","Cereais e derivados",26.0333333333333,308.726323333333,1291.71093682667,11.343,3.58,"NA",56.5103333333333,5.70666666666667,2.53333333333333,90.2373333333333,48.3183333333333,0.569333333333333,153.18,3.33033333333333,662.541333333333,296.348,0.162666666666667,1.45866666666667,"NA","","",0.07,0.04,0.793333333333333,"Tr","Tr",0.7,0.6,1.6,"",0.01,0.52,0.16,0.01,0.01,"","",0.01,0.62,0.01,1.41,0.14,"","","","",0.01,"","","","","","","","","","","","","","","","","","",""
50,"Pão, glúten, forma","Cereais e derivados",40.6733333333333,252.99403,1058.52702152,11.9509996000926,2.72666666666667,"NA",44.119,2.48,0.53,155.721,24.2436666666667,0.51,105.260666666667,5.71033333333333,22.0453333333333,64.7323333333333,0.062,1.28433333333333,"NA","","",0.043333333333333,0.03,"Tr","Tr","Tr",0.5,0.6,0.7,"","Tr",0.39,0.08,0.01,0.01,"","",0.01,0.56,0.01,0.69,0.04,"","","","",0.11,0.05,"","","","","","","","","","","","","","","","","",""
51,"Pão, milho, forma","Cereais e derivados",30.4166666666667,292.01349,1221.78444216,8.303,3.11,5.685,56.397,4.29666666666667,1.77333333333333,77.8486666666667,29.4156666666667,0.366,110.098,3.04433333333333,506.644,89.0246666666667,0.099666666666667,0.817666666666667,"Tr","","",0.08,"Tr",0.083333333333333,"Tr","Tr",0.6,0.6,1,0.01,0.01,0.47,0.11,0.01,0.01,"","",0.01,0.62,0.01,0.98,0.03,"","","","",0.07,"","","","","","","","","","","","","","","","","","",""
52,"Pão, trigo, forma, integral","Cereais e derivados",34.7233333333333,253.193618333333,1059.36209910667,9.42516666666667,3.65333333333333,"NA",49.9415,6.88333333333333,2.25666666666667,131.759666666667,60.4283333333333,1.61633333333333,193.439,2.98533333333333,506.103333333333,162.871,0.146,1.58566666666667,"NA","","",0.076666666666667,0.04,0.146666666666667,"Tr","Tr",0.7,0.8,1.1,"Tr",0.01,0.5,0.19,0.01,0.01,"","",0.02,0.74,0.01,0.98,0.08,"","","","",0.21,0.07,"","","","","","","","","","","","","","","","","",""
53,"Pão, trigo, francês","Cereais e derivados",28.4833333333333,299.810150434783,1254.40566941913,7.9535652173913,3.10333333333333,"NA",58.6464347826087,2.30666666666667,1.81333333333333,15.7533333333333,25.4633333333333,0.463333333333333,94.74,1,647.673333333333,142.2,0.13,0.763333333333333,2.98666666666667,"","",0.386666666666667,0.67,0.6,2.33666666666667,"",1,0.9,0.7,"Tr",0.01,0.65,0.29,0.01,0.01,"","","Tr",0.85,0.01,0.7,0.04,"","","","",0.35,0.02,"","","","","","","","","","","","","","","","","",""
54,"Pão, trigo, sovado","Cereais e derivados",25.7633333333333,310.96494,1301.07730896,8.398,2.84,16.562,61.452,2.43333333333333,1.54666666666667,51.618,22.2203333333333,0.313666666666667,100.662666666667,2.26866666666667,430.792,91.166,"Tr",2.66166666666667,"Tr","","",0.08,0.043333333333333,0.146666666666667,"Tr","Tr",0.8,0.7,0.7,0.01,0.01,0.66,0.14,"","","","",0.02,0.62,0.01,0.68,0.04,"","","","",0.06,"","","","","","","","","","","","","","","","","","",""
55,"Pastel, de carne, cru","Cereais e derivados",34.3983333333333,288.70207151599,1207.9294672229,10.7406996405919,8.793,18.2006666666667,42.0166336927414,1.04,4.05133333333333,16.6916666666667,17.705,0.343333333333333,117.376666666667,1.991,1309.265,165.610333333333,0.11,1.659,"Tr","","",0.06,0.03,"Tr",1.58,"Tr",3.69266666666667,2.90933333333333,1.104,0.072666666666667,0.120666666666667,2.47133333333333,0.997666666666667,0.033333333333333,0.014,0.008333333333333,0.008333333333333,0.050333333333333,2.82266666666667,0.014,1.06466666666667,0.039333333333333,"","","","",0.521,0.07,"","","","","","","","","","","","","","","","","",""
56,"Pastel, de carne, frito","Cereais e derivados",22.9233333333333,388.374651624968,1624.95954239886,10.1041996618907,20.1366666666667,25.336,43.7678003381093,0.986666666666667,3.068,12.5546666666667,14.4446666666667,0.215666666666667,90.032,2.50766666666667,1039.88866666667,155.643,0.116,1.15,"Tr","","",0.063333333333333,0.05,"Tr",1.83,"",4.83166666666667,5.87766666666667,7.59666666666667,"",0.115333333333333,2.727,1.70066666666667,0.057666666666667,0.096333333333333,0.038666666666667,"",0.077,5.743,0.038666666666667,6.96866666666667,0.59,0.019,"","","",0.539333333333333,0.154,0.118305026666667,0.303198965333333,0.413546553333333,0.810920604,0.388287692,0.18852964,0.071322270933333,0.495830348,0.360148637333333,0.503095961333333,0.413121037333333,0.176010206666667,0.311139036,0.538535365333334,3.37078144,0.296063612,1.18154504,0.474838225333333
57,"Pastel, de queijo, cru","Cereais e derivados",31.2833333333333,308.474433887374,1290.65703138477,9.853399670283,9.63466666666667,14.349,45.9479336630503,1.10666666666667,3.28066666666667,154.698,15.8053333333333,0.244666666666667,168.123333333333,0.990666666666667,984.569666666667,102.578333333333,0.099333333333333,0.966333333333333,"Tr","","",0.073333333333333,0.033333333333333,"Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
58,"Pastel, de queijo, frito","Cereais e derivados",17.541,422.112080039319,1766.11694288451,8.70959970855713,22.6703333333333,15.3763333333333,48.1327336247762,0.943333333333333,2.94633333333333,126.127666666667,14.7383333333333,0.200666666666667,123.809666666667,1.34233333333333,821.382333333333,123.754666666667,0.099333333333333,0.762333333333333,17.5833333333333,"","",0.09,0.04,"Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
59,"Pastel, massa, crua","Cereais e derivados",27.066,310.202514333333,1297.88731997067,6.9027,5.477,"NA",57.3796333333333,1.41333333333333,3.17466666666667,12.614,14.4306666666667,0.382666666666667,72.551,1.05533333333333,1344.20133333333,166.681666666667,0.105333333333333,0.607333333333333,"NA","","",0.146666666666667,"Tr","Tr","Tr","",2.1,1.7,0.9,0.02,0.03,1.5,0.49,0.02,0.02,0.01,"",0.01,1.66,0.01,0.91,0.03,"","","","",0.47,0.05,"","","","","","","","","","","","","","","","","",""
60,"Pastel, massa, frita","Cereais e derivados",0.969,569.672459333333,2383.50956985067,6.0192,40.8603333333333,"NA",49.3431333333333,1.30933333333333,2.80833333333333,11.2656666666667,12.7403333333333,0.356333333333333,62.3623333333333,1.44666666666667,1174.667,142.554,0.079333333333333,0.521666666666667,"NA","","",0.163333333333333,"Tr","Tr","Tr","",6.9,10.1,21.2,"",0.04,4.92,1.48,0.16,0.2,0.08,"","Tr",9.75,0.33,19.61,1.32,"","","","","","","","","","","","","","","","","","","","","","","",""
61,"Pipoca, com óleo de soja, sem sal","Cereais e derivados",2.819,448.334261847198,1875.83055156868,9.92708333333334,15.941,"NA",70.3125833333333,14.3366666666667,1.00033333333333,2.82533333333333,90.7573333333334,0.653666666666667,225.134666666667,1.15733333333333,4.32033333333333,255.956666666667,0.460666666666667,2.04633333333333,"NA","","",0.033333333333333,0.03,"Tr","Tr","Tr",2.35733333333333,3.69333333333333,9.189,"","",1.768,0.462333333333333,0.045666666666667,0.056,0.025333333333333,"","",3.66766666666667,0.025666666666667,8.483,0.691,"","","","","","","","","","","","","","","","","","","","","","","",""
62,"Polenta, pré-cozida","Cereais e derivados",72.74,102.741166666667,429.869041333333,2.29166666666667,0.303333333333333,"NA",23.3116666666667,2.40333333333333,1.35333333333333,1.094,4.429,"Tr",16.786,"Tr",441.889333333333,99.637,0.044,0.050666666666667,"NA","","",0.043333333333333,"Tr","Tr","Tr","Tr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
63,"Torrada, pão francês","Cereais e derivados",9.047,377.422283,1579.134832072,10.5241,3.301,"NA",74.5559,3.395,2.572,18.7446666666667,31.5973333333333,0.553333333333333,113.916666666667,1.23866666666667,829.492333333333,189.489333333333,0.161,0.905,"NA","","",0.376666666666667,"Tr","Tr","Tr","Tr",0.9,0.8,1,"",0.01,0.63,0.19,0.01,0.01,0.01,"",0.01,0.76,0.01,0.99,0.05,"","","","",0.38,0.07,"","","","","","","","","","","","","","","","","",""
64,"Abóbora, cabotian, cozida","Verduras, hortaliças e derivados",86.354,48.0437425,201.01501862,1.44375,0.729333333333333,"NA",10.7609166666667,2.46266666666667,0.712,7.62566666666667,9.111,0.260666666666667,32.595,0.345333333333333,1.45166666666667,199.102333333333,0.061333333333333,0.286333333333333,"NA","","",0.076666666666667,"Tr",0.07,"Tr",7.46333333333333,0.1,0.2,0.2,"","Tr",0.12,0.02,"Tr","","","","Tr",0.22,"Tr",0.15,0.08,"","","","","","","","","","","","","","","","","","","","","","","",""
65,"Abóbora, cabotian, crua","Verduras, hortaliças e derivados",88.52,38.5992942028986,161.499446944928,1.7463768115942,0.536666666666667,"NA",8.36028985507247,2.16666666666667,0.836666666666667,17.9633333333333,8.82,0.11,25.7666666666667,0.373333333333333,"Tr",350.56,0.06,0.32,"NA",446,223,"Tr","Tr",0.1,"Tr",5.09,0.120333333333333,0.082,0.048666666666667,"","",0.109,0.011333333333333,"","","","","",0.082,"",0.035,0.013666666666667,"","","","","","","","","","","","","","","","","","","","","","","",""
66,"Abóbora, menina brasileira, crua","Verduras, hortaliças e derivados",95.69,13.6056739130435,56.9261396521739,0.608695652173913,"Tr","NA",3.30130434782609,1.17,0.36,8.74,4.09,0.01,11.62,0.15,"Tr",164.6,0.02,"Tr","NA",1108,554,0.07,"Tr",0.04,"Tr",1.5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
67,"Abóbora, moranga, crua","Verduras, hortaliças e derivados",95.87,12.364436231884,51.7328011942028,0.960144927536232,0.06,"NA",2.66652173913043,1.70333333333333,0.443333333333333,3.04766666666667,1.84766666666667,0.01,7.91466666666667,"Tr","Tr",124.865333333333,0.05,0.07,"NA",278,139,"Tr","Tr",0.063333333333333,"Tr",9.64666666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
68,"Abóbora, moranga, refogada","Verduras, hortaliças e derivados",92.4573333333333,29.0038220317562,121.351991380868,0.39375,0.799,"NA",5.98191666666666,1.54666666666667,0.368,19.08,7.49233333333333,0.016,11.6506666666667,0.113,3.02766666666667,183.193333333333,0.042666666666667,0.082666666666667,"NA",95.3333333333333,47.6666666666667,0.053333333333333,"Tr",0.05,"Tr",6.72666666666667,0.12,0.191333333333333,0.447,"","",0.091666666666667,0.028333333333333,"Tr","Tr","","","",0.191333333333333,"",0.398,0.049,"","","","","","","","","","","","","","","","","","","","","","","",""
69,"Abóbora, pescoço, crua","Verduras, hortaliças e derivados",92.493,24.4662679497004,102.366865101546,0.670833333333333,0.116,"NA",6.12283333333334,2.30033333333333,0.597333333333333,8.808,7.421,0.071333333333333,31.6193333333333,0.275,0.745,263.876,0.091333333333333,0.176666666666667,"NA","","","Tr","Tr",0.06,"Tr",2.09,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
70,"Abobrinha, italiana, cozida","Verduras, hortaliças e derivados",95.2823333333333,15.03852,62.9211676800001,1.125,0.199,"NA",2.97700000000001,1.588,0.416666666666667,16.7256666666667,16.8596666666667,0.106,22.4873333333333,0.159666666666667,0.832666666666667,125.879,0.012333333333333,0.257333333333333,"NA","","",0.05,"Tr",0.06,"Tr",2.13,0.1,"Tr",0.1,"","",0.05,"Tr","Tr","Tr","Tr","","","Tr","",0.03,0.03,"","","","","","","","","","","","","","","","","","","","","","","",""
71,"Abobrinha, italiana, crua","Verduras, hortaliças e derivados",93.8633333333333,19.2791260869565,80.6638635478259,1.14130434782609,0.14,"NA",4.29202898550724,1.35333333333333,0.563333333333333,15.1266666666667,19.9466666666667,0.09,32.0166666666667,0.243333333333333,"Tr",253.38,0.046666666666667,0.166666666666667,"NA",40.5,20.25,"Tr",0.056666666666667,0.03,"Tr",6.87333333333333,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
72,"Abobrinha, italiana, refogada","Verduras, hortaliças e derivados",93.4916666666667,24.4296021876534,102.213455553142,1.06875,0.821333333333333,"NA",4.18691666666666,1.38,0.431333333333333,20.672,12.667,0.135333333333333,31.8283333333333,0.358,2.209,193.626666666667,0.022666666666667,0.272,"NA",41.5833333333333,20.7916666666667,0.043333333333333,"Tr","Tr","Tr",7.53,0.133333333333333,0.180666666666667,0.460666666666667,"","",0.104666666666667,0.028666666666667,"Tr","Tr","Tr","","",0.180666666666667,"",0.397,0.063666666666667,"","","","","","","","","","","","","","","","","","","","","","","",""
73,"Abobrinha, paulista, crua","Verduras, hortaliças e derivados",90.8506666666667,30.8107022288163,128.911978125368,0.639583333333333,0.139,"NA",7.86742,2.605,0.50333,18.67,9.39,0.111,32.7456666666667,0.17,0.500666666666667,212.871333333333,0.095666666666667,0.177,"NA","","","Tr","Tr",0.033333333333333,"Tr",17.5466666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
74,"Acelga, crua","Verduras, hortaliças e derivados",93.1856666666667,20.9423424999999,87.6227610199998,1.44375,0.106,"NA",4.63091666666666,1.122,0.633666666666667,42.985,10.3953333333333,0.107,40.026,0.269333333333333,1.18066666666667,239.816666666667,0.104333333333333,0.306333333333333,"NA","","",0.04,"Tr",0.156666666666667,"Tr",22.55,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
75,"Agrião, cru","Verduras, hortaliças e derivados",93.9433333333333,16.5788014492753,69.365705263768,2.68840579710145,0.236666666666667,"NA",2.25159420289854,2.13666666666667,0.88,132.53,18.1633333333333,0.28,50.5866666666667,3.10666666666667,7.46233333333333,217.66,0.103333333333333,0.723333333333333,"NA",458,229,0.106666666666667,0.23,0.093333333333333,1.19333333333333,60.1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
76,"Aipo, cru","Verduras, hortaliças e derivados",93.828,19.0914566449706,79.8786546025571,0.758333333333333,0.069,"NA",4.27233333333335,0.957,1.07233333333333,65.2246666666667,8.86033333333333,0.178,28.0456666666667,0.720333333333333,9.51566666666667,273.603666666667,0.314333333333333,0.142666666666667,"NA",916,458,"Tr","Tr",0.18,"Tr",5.88,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
77,"Alface, americana, crua","Verduras, hortaliças e derivados",97.1686666666667,8.79490323686605,36.7978751430476,0.608333333333333,0.129,"NA",1.74533333333335,1.02166666666667,0.348666666666667,14.4446666666667,5.73666666666667,0.117666666666667,19.377,0.266666666666667,7.30833333333333,136.003,0.021666666666667,0.226333333333333,"NA","","",0.03,"Tr",0.036666666666667,"Tr",10.96,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
78,"Alface, crespa, crua","Verduras, hortaliças e derivados",96.0933333333333,10.6808565217392,44.6887036869569,1.34782608695652,0.16,"NA",1.69550724637683,1.82666666666667,0.703333333333334,37.98,10.97,0.2,25.8066666666667,0.396666666666667,3.38,267.133333333333,0.03,0.253333333333333,"NA",234,117,0.11,0.123333333333333,"Tr",1.09333333333333,15.5766666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
79,"Alface, lisa, crua","Verduras, hortaliças e derivados",95,13.8209014492753,57.826651663768,1.68840579710145,0.123333333333333,"NA",2.42826086956522,2.33,0.76,27.5133333333333,9.10666666666667,0.333666666666667,26.1333333333333,0.61,4.23333333333333,348.71,0.033333333333333,0.346666666666667,"NA",368,184,0.086666666666667,0.083333333333333,0.07,0.75,21.39,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
80,"Alface, roxa, crua","Verduras, hortaliças e derivados",95.7283333333333,12.716997363468,53.2079169687501,0.90625,0.191666666666667,"NA",2.49341666666666,2.01333333333333,0.680333333333333,33.8283333333333,9.311,0.116333333333333,51.1293333333333,2.477,7.12433333333333,308.435333333333,0.036666666666667,0.234666666666667,"NA",312.416666666667,156.208333333333,"Tr","Tr","Tr","Tr",13.4733333333333,"","","","","","","","","","","","","","","","","","","","","","",0.001863333333333,0.02571357,0.031556266666667,0.0600108,0.0547562,0.006675176666667,0.001647932,0.03706084,0.03601852,0.042147453333333,0.062950566666667,0.016078846666667,0.047191066666667,0.0525546,0.105503366666666,0.036783633333333,0.02978567,0.030913846666667
81,"Alfavaca, crua","Verduras, hortaliças e derivados",90.2076666666667,29.1836130810579,122.104237131146,2.65833333333333,0.476333333333333,"NA",5.241,4.14033333333333,1.41666666666667,258.497666666667,84.2383333333333,0.145333333333333,49.743,1.25633333333333,4.55033333333333,260.717666666667,0.151666666666667,0.706,"NA","","","Tr",0.12,0.556666666666667,"Tr","Tr",0.1,"Tr",0.2,"Tr","Tr",0.11,0.02,"Tr","Tr","Tr","",0.01,0.01,"",0.04,0.16,"","","","","","","","","","","","","","","","","","","","","","","",""
82,"Alho, cru","Verduras, hortaliças e derivados",67.5466666666667,113.12987826087,473.335410643478,7.01086956521739,0.22,"NA",23.9057971014493,4.32333333333333,1.31666666666667,13.56,21.2933333333333,0.24,149.09,0.8,5.36,534.886666666667,0.15,0.82,"NA","","",0.183333333333333,"Tr",0.443333333333333,"Tr","*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
83,"Alho-poró, cru","Verduras, hortaliças e derivados",90.952,31.5079193532467,131.829134573984,1.4125,0.139666666666667,"NA",6.87816666666667,2.50666666666667,0.617666666666667,33.6163333333333,10.6946666666667,0.102333333333333,36.4863333333333,0.640666666666667,1.76233333333333,224.466333333333,0.288,0.240666666666667,"NA",16.1666666666667,8.08333333333333,0.063333333333333,"Tr",0.083333333333333,0.34,14.1466666666667,"","","","","","","","","","","","","","","","","","","","","","",0.0078,0.0328974,0.0387558,0.070596,0.0756393,0.0095217,0.00367458,0.0485967,0.055215,0.0507012,0.0828765,0.0222054,0.0645276,0.0542148,0.181962,0.0468639,0.033579,0.043446
84,"Almeirão, cru","Verduras, hortaliças e derivados",93.67,18.0344289855072,75.4560508753623,1.76811594202899,0.216666666666667,"NA",3.33521739130435,2.58666666666667,1.01,19.4953333333333,21.11,0.166666666666667,39.66,0.743333333333333,2.35066666666667,369.12,0.1,0.286666666666667,"NA",566,283,0.096666666666667,0.176666666666667,"Tr",0.626666666666667,1.68666666666667,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
85,"Almeirão, refogado","Verduras, hortaliças e derivados",86.5446666666667,65.0819108288685,272.302714907986,1.70416666666667,4.847,"NA",5.70149999999999,3.42766666666667,1.20266666666667,63.4036666666667,17.284,0.278666666666667,30.8716666666667,1.55066666666667,14.515,315.355666666667,0.058,0.191,"NA","","",0.03,0.06,0.046666666666667,4.03333333333333,1.47,0.8,1.1,2.6,"","",0.53,0.19,0.02,0.02,"Tr","","Tr",1.11,0.03,2.3,0.35,"","","","","",0.04,"","","","","","","","","","","","","","","","","",""
86,"Batata, baroa, cozida","Verduras, hortaliças e derivados",79.2606666666667,80.1197625,335.2210863,0.852083333333333,0.166333333333333,"NA",18.9475833333333,1.758,0.773333333333333,11.85,7.576,0.218,29.475,0.423666666666667,2.098,258.326666666667,0.147,0.378666666666667,"NA","","",0.06,"Tr","Tr",1.98,17.1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
